id,total_incoming_val,total_outgoing_val,trans_count,is_fraud_node,node_type,avg_trans_val
C203519578,4800621.79,0.0,10.0,1,Mule,480062.179
C1485101947,0.0,210990.85,1.0,0,User,210990.85
C1904581587,649859.72,0.0,3.0,1,Mule,216619.90666666665
C764308395,0.0,33846.66,1.0,0,User,33846.66
C1397831569,0.0,255090.16,1.0,0,User,255090.16
C295269261,0.0,141260.1,1.0,0,User,141260.1
C233814394,0.0,21079.18,1.0,0,User,21079.18
C2109182449,0.0,63091.19,1.0,0,User,63091.19
C1159025214,0.0,167975.4,1.0,0,User,167975.4
C1907691145,0.0,344018.71,1.0,0,User,344018.71
C320716128,0.0,64495.92,1.0,0,User,64495.92
C695573507,0.0,41610.97,1.0,0,User,41610.97
C1821076185,0.0,122288.76,1.0,0,User,122288.76
C1435811633,0.0,7716.34,1.0,0,User,7716.34
C445745519,0.0,245760.87,1.0,0,User,245760.87
C796773856,0.0,489514.32,1.0,1,Mule,489514.32
C1111930992,429080.5270151521,423253.57222387876,2.0,1,Mule,426167.0496195154
C79010244,0.0,94300.4,1.0,0,User,94300.4
C1763414650,0.0,223194.42,1.0,0,User,223194.42
C1309410233,0.0,9573.27,1.0,0,User,9573.27
C1046160944,8074808.74,0.0,37.0,1,Mule,218238.07405405407
C1324874027,1092471.83,0.0,5.0,1,Mule,218494.366
C81133890,6227478.8,0.0,13.0,1,Mule,479036.8307692307
C1383436833,0.0,1132207.2,1.0,0,User,1132207.2
C6076399101,385733.2694539696,377983.8780432311,3.0,1,Mule,254572.38249906688
C2101686389,0.0,262434.54,1.0,1,Mule,262434.54
C1371812887,0.0,154702.08,1.0,0,User,154702.08
C34730005,0.0,85101.51,1.0,0,User,85101.51
C1541986378,0.0,246613.23,1.0,0,User,246613.23
C922917235,0.0,139210.23,1.0,1,Mule,139210.23
C1198436127,0.0,112619.01,1.0,0,User,112619.01
C1199553457,0.0,38934.2,1.0,0,User,38934.2
C1519330271,0.0,236438.89,1.0,0,User,236438.89
C111386253,0.0,3929113.14,1.0,1,Mule,3929113.14
C1074150885,0.0,302574.16,1.0,0,User,302574.16
C742509980,0.0,31965.8,1.0,0,User,31965.8
C7490683286,121520.2310597095,119585.78134089286,2.0,1,Mule,120553.00620030118
C1095457191,0.0,67818.1,1.0,0,User,67818.1
C501399473,0.0,130633.25,1.0,0,User,130633.25
C688711189,3317241.94,0.0,5.0,1,Mule,663448.388
C437804325,0.0,7564.15,1.0,0,User,7564.15
C7566001,0.0,161864.81,1.0,0,User,161864.81
C552488531,0.0,43171.14,1.0,0,User,43171.14
C936429813,0.0,276045.09,1.0,0,User,276045.09
C1785352620,37766.23,0.0,1.0,1,Mule,37766.23
C1025216993,4129482.96,0.0,1.0,1,Mule,4129482.96
C1863182512,0.0,1591263.43,1.0,1,Mule,1591263.43
C1495972719,0.0,107119.76,1.0,0,User,107119.76
C9138447090,397068.8735003658,378867.37329929543,2.0,1,Mule,387968.12339983066
C824746391,0.0,118122.83,1.0,0,User,118122.83
C766711612,0.0,559053.09,1.0,0,User,559053.09
C698446437,0.0,92264.29,1.0,0,User,92264.29
C660965688,0.0,84234.79,1.0,0,User,84234.79
C1524019269,4945874.94,0.0,22.0,1,Mule,224812.49727272728
C1407778897,0.0,566378.81,1.0,0,User,566378.81
C2126573735,1545534.2,0.0,2.0,1,Mule,772767.1
C1446183566,0.0,213402.87,1.0,0,User,213402.87
C257673179,0.0,123573.83,1.0,0,User,123573.83
C2006700854,0.0,291267.93,1.0,0,User,291267.93
C1668573302,791863.29,0.0,4.0,1,Mule,197965.8225
C731294887,0.0,151279.75,1.0,0,User,151279.75
C1335390848,0.0,34068.7,1.0,0,User,34068.7
C422247054,0.0,479844.3,1.0,0,User,479844.3
C1758074322,0.0,120667.31,1.0,0,User,120667.31
C1849956741,0.0,8546.21,1.0,0,User,8546.21
C2117512947,0.0,1290193.08,1.0,1,Mule,1290193.08
C610290510,0.0,268938.46,1.0,0,User,268938.46
C1242835675,0.0,1025006.69,1.0,0,User,1025006.69
C1210787759,0.0,3551771.18,1.0,1,Mule,3551771.18
C637810394,0.0,74787.72,1.0,0,User,74787.72
C707288197,0.0,184402.83,1.0,0,User,184402.83
C1997722770,0.0,381104.09,1.0,0,User,381104.09
C1227773063,2694872.6100000003,0.0,7.0,1,Mule,384981.80142857146
C1757598776,315218.28,0.0,2.0,1,Mule,157609.14
C333957994,0.0,143424.93,1.0,0,User,143424.93
C1313157213,0.0,237828.0,1.0,0,User,237828.0
C89425517,3114203.14,0.0,8.0,1,Mule,389275.3925
C1783545703,0.0,55890.06,1.0,0,User,55890.06
C1004287044,0.0,238087.6,1.0,0,User,238087.6
C1685887308,0.0,149633.37,1.0,0,User,149633.37
C818701918,0.0,380933.16,1.0,0,User,380933.16
C134880961,0.0,113614.57,1.0,1,Mule,113614.57
C1152596026,0.0,3295227.84,1.0,1,Mule,3295227.84
C1680969635,0.0,126813.51,1.0,0,User,126813.51
C1858890474,0.0,97726.52,1.0,0,User,97726.52
C1204079316,0.0,785323.0,1.0,1,Mule,785323.0
C668865827,0.0,85513.64,1.0,0,User,85513.64
C974998783,0.0,246171.4,1.0,0,User,246171.4
C1294318171,0.0,240557.91,1.0,0,User,240557.91
C425199077,0.0,78236.14,1.0,0,User,78236.14
C1076725693,387036.66000000003,0.0,3.0,1,Mule,129012.22000000002
C1897097711,0.0,306892.25,1.0,0,User,306892.25
C1619024300,0.0,241130.38,1.0,0,User,241130.38
C820901487,0.0,21531.0,1.0,1,Mule,21531.0
C1321277470,0.0,286303.18,1.0,0,User,286303.18
C1087066965,0.0,45582.28,1.0,0,User,45582.28
C1616928517,0.0,20266.78,1.0,0,User,20266.78
C1091026927,0.0,13292.51,1.0,0,User,13292.51
C542538984,0.0,126434.51,1.0,0,User,126434.51
C1023719832,0.0,233242.77,1.0,0,User,233242.77
C1978933231,0.0,63588.58,1.0,0,User,63588.58
C745006204,0.0,344654.81,1.0,0,User,344654.81
C587600243,0.0,158219.1,1.0,0,User,158219.1
C775951335,0.0,53906.3,1.0,0,User,53906.3
C1864996115,0.0,119362.11,1.0,0,User,119362.11
C1404100994,0.0,161883.8,1.0,0,User,161883.8
C1832323051,6286777.2299999995,0.0,22.0,1,Mule,285762.6013636363
C2111352252,0.0,174634.42,1.0,0,User,174634.42
C1468635274,0.0,111428.12,1.0,0,User,111428.12
C1800729423,0.0,179301.89,1.0,0,User,179301.89
C2071282373,0.0,10000000.0,1.0,1,Mule,10000000.0
C1654437096,0.0,298049.55,1.0,0,User,298049.55
C1388543239,0.0,108587.91,1.0,0,User,108587.91
C1598988495,0.0,77277.84,1.0,0,User,77277.84
C463547497,0.0,111959.76,1.0,0,User,111959.76
C492573664,941979.12,0.0,2.0,1,Mule,470989.56
C1786318719,787152.46,0.0,2.0,1,Mule,393576.23
C8781407590,426940.0,416501.82705146447,2.0,1,Mule,421720.91352573223
C1636804097,0.0,3273.32,1.0,0,User,3273.32
C185289348,0.0,186227.75,1.0,1,Mule,186227.75
C696276875,0.0,46540.55,1.0,0,User,46540.55
C1064690652,0.0,128893.5,1.0,1,Mule,128893.5
C1270457939,0.0,105688.06,1.0,0,User,105688.06
C1948981710,0.0,190677.47,1.0,0,User,190677.47
C379440247,0.0,10359.41,1.0,0,User,10359.41
C1417835605,0.0,24587.06,1.0,0,User,24587.06
C653328649,0.0,161639.82,1.0,0,User,161639.82
C1130588932,0.0,1249491.08,1.0,0,User,1249491.08
C768183797,0.0,98903.66,1.0,0,User,98903.66
C1007452999,0.0,763.74,1.0,0,User,763.74
C627461361,0.0,1090053.67,1.0,0,User,1090053.67
C1194881172,0.0,261601.39,1.0,0,User,261601.39
C986107050,0.0,535038.63,1.0,0,User,535038.63
C378033430,0.0,120938.0,1.0,0,User,120938.0
C715094437,4253404.99,0.0,14.0,1,Mule,303814.64214285713
C1585059557,0.0,3512572.72,1.0,1,Mule,3512572.72
C807563612,0.0,186200.84,1.0,0,User,186200.84
C641680330,0.0,145219.07,1.0,0,User,145219.07
C1791315961,0.0,154357.21,1.0,0,User,154357.21
C1912184080,0.0,91678.33,1.0,0,User,91678.33
C439801931,0.0,213356.65,1.0,0,User,213356.65
C664688196,0.0,1722892.9,1.0,1,Mule,1722892.9
C249472443,0.0,158043.07,1.0,0,User,158043.07
C758491769,0.0,458820.65,1.0,0,User,458820.65
C472207148,0.0,189461.97,1.0,0,User,189461.97
C98804816,1054486.29,0.0,6.0,1,Mule,175747.715
C1204862757,0.0,306807.52,1.0,0,User,306807.52
C1350824178,0.0,762863.8,1.0,0,User,762863.8
C265601701,4403046.74,0.0,14.0,1,Mule,314503.3385714286
C1813259809,0.0,27265.85,1.0,0,User,27265.85
C987648411,0.0,25921.18,1.0,0,User,25921.18
C204813389,9274.56,0.0,1.0,1,Mule,9274.56
C1452777248,0.0,18988.51,1.0,0,User,18988.51
C7894059243,222202.96771163604,214755.1940838669,2.0,1,Mule,218479.08089775147
C1463071266,0.0,111364.53,1.0,0,User,111364.53
C1449388549,0.0,157856.83,1.0,0,User,157856.83
C1684593692,1433180.29,0.0,11.0,1,Mule,130289.11727272728
C1512629541,0.0,140787.58,1.0,0,User,140787.58
C130904293,0.0,144563.84,1.0,0,User,144563.84
C696296387,0.0,264499.2,1.0,0,User,264499.2
C436984374,0.0,315130.26,1.0,0,User,315130.26
C654743430,0.0,513131.2,1.0,0,User,513131.2
C1049482889,0.0,1462355.44,1.0,1,Mule,1462355.44
C754142184,0.0,143104.64,1.0,0,User,143104.64
C1693018606,0.0,213906.52,1.0,0,User,213906.52
C63616008,0.0,127799.59,1.0,0,User,127799.59
C730222916,0.0,194231.43,1.0,0,User,194231.43
C629241653,0.0,3016.73,1.0,0,User,3016.73
C595748711,0.0,77110.76,1.0,0,User,77110.76
C535182399,0.0,591032.52,1.0,1,Mule,591032.52
C1799130146,0.0,437703.37,1.0,0,User,437703.37
C4413751284,753559.4891767534,734426.7817018878,2.0,1,Mule,743993.1354393207
C328431178,0.0,173668.46,1.0,1,Mule,173668.46
C297423338,0.0,212962.61,1.0,0,User,212962.61
C1928293922,0.0,1720600.92,1.0,1,Mule,1720600.92
C1797922672,0.0,324858.6,1.0,0,User,324858.6
C1701396459,0.0,207217.19,1.0,0,User,207217.19
C1911284764,5011839.87,0.0,18.0,1,Mule,278435.54833333334
C900152047,0.0,561113.85,1.0,0,User,561113.85
C318356690,0.0,11272.26,1.0,0,User,11272.26
C22922861,0.0,405079.58,1.0,0,User,405079.58
C1909020561,0.0,40766.38,1.0,0,User,40766.38
C89324094,0.0,261433.98,1.0,0,User,261433.98
C703387801,0.0,38076.64,1.0,0,User,38076.64
C397147094,0.0,106161.31,1.0,0,User,106161.31
C16402858,0.0,7044227.89,1.0,1,Mule,7044227.89
C131592410,0.0,272725.54,1.0,0,User,272725.54
C1107495939,0.0,322365.53,1.0,0,User,322365.53
C562878740,0.0,107773.49,1.0,1,Mule,107773.49
C99535161,0.0,321883.89,1.0,1,Mule,321883.89
C1857147327,0.0,184458.37,1.0,0,User,184458.37
C4270726543,285993.9964959052,271910.9159724969,2.0,1,Mule,278952.4562342011
C1021128660,0.0,213599.88,1.0,0,User,213599.88
C1828637577,0.0,44351.25,1.0,0,User,44351.25
C418782994,0.0,425439.06,1.0,0,User,425439.06
C1113510889,0.0,73053.41,1.0,1,Mule,73053.41
C715845509,0.0,131240.9,1.0,0,User,131240.9
C1694026164,1989311.31,0.0,1.0,1,Mule,1989311.31
C458653249,0.0,251364.88,1.0,0,User,251364.88
C1704037139,0.0,91620.49,1.0,0,User,91620.49
C1366289992,0.0,70329.87,1.0,0,User,70329.87
C1044450502,0.0,182263.77,1.0,0,User,182263.77
C717847461,0.0,92447.6,1.0,0,User,92447.6
C1724094354,0.0,83200.43,1.0,0,User,83200.43
C1926087291,0.0,165243.5,1.0,0,User,165243.5
C1957963262,0.0,294900.2,1.0,0,User,294900.2
C340270898,0.0,3293469.8,1.0,0,User,3293469.8
C1706549716,0.0,550059.31,1.0,0,User,550059.31
C1343292429,0.0,176481.95,1.0,0,User,176481.95
C860345862,0.0,139880.45,1.0,0,User,139880.45
C1062895829,0.0,54312.51,1.0,0,User,54312.51
C512575854,0.0,437783.57,1.0,0,User,437783.57
C327632526,0.0,10012.03,1.0,0,User,10012.03
C2109005342,0.0,728998.83,1.0,0,User,728998.83
C1252960751,1431467.52,0.0,4.0,1,Mule,357866.88
C2034916264,0.0,87633.48,1.0,0,User,87633.48
C2130765287,0.0,85536.25,1.0,0,User,85536.25
C1855297340,0.0,908274.13,1.0,0,User,908274.13
C146522698,0.0,53062.52,1.0,1,Mule,53062.52
C593839610,0.0,402172.59,1.0,0,User,402172.59
C578374752,0.0,854065.31,1.0,1,Mule,854065.31
C1682979958,0.0,33503.81,1.0,0,User,33503.81
C514076656,0.0,254167.15,1.0,1,Mule,254167.15
C1737682079,4288477.92,0.0,20.0,1,Mule,214423.896
C1280337901,0.0,101323.68,1.0,0,User,101323.68
C1526735297,0.0,638012.9,1.0,0,User,638012.9
C2026365267,0.0,345357.47,1.0,0,User,345357.47
C1111947524,0.0,474349.67,1.0,0,User,474349.67
C827102187,0.0,79875.3,1.0,0,User,79875.3
C1138165143,0.0,86731.65,1.0,0,User,86731.65
C1525655519,501015.37866673653,489244.99350748543,2.0,1,Mule,495130.186087111
C895816013,0.0,821138.21,1.0,1,Mule,821138.21
C464058059,0.0,1950022.93,1.0,1,Mule,1950022.93
C1318102474,0.0,253003.58,1.0,0,User,253003.58
C1832137407,0.0,129462.35,1.0,0,User,129462.35
C261511665,0.0,303859.06,1.0,0,User,303859.06
C126076201,0.0,195064.06,1.0,0,User,195064.06
C927403635,0.0,214156.64,1.0,0,User,214156.64
C2813822406,253791.0138821003,246297.9696852148,2.0,1,Mule,250044.49178365755
C1272593086,0.0,50169.65,1.0,0,User,50169.65
C85709637,0.0,182747.28,1.0,0,User,182747.28
C614721666,0.0,149806.27,1.0,0,User,149806.27
C1696505015,0.0,69907.95,1.0,0,User,69907.95
C1707789570,0.0,70285.8,1.0,0,User,70285.8
C2135892374,0.0,155889.88,1.0,0,User,155889.88
C1083455984,0.0,1379501.18,1.0,1,Mule,1379501.18
C865759561,1819405.69,0.0,1.0,1,Mule,1819405.69
C2135479394,0.0,283892.97,1.0,0,User,283892.97
C1069174246,1735525.5,0.0,1.0,1,Mule,1735525.5
C134069280,0.0,114400.48,1.0,0,User,114400.48
C470496563,0.0,79656.86,1.0,0,User,79656.86
C546614377,0.0,108019.77,1.0,0,User,108019.77
C1573022312,0.0,188147.8,1.0,0,User,188147.8
C1567029535,0.0,220321.48,1.0,0,User,220321.48
C1441039004,0.0,25015.8,1.0,0,User,25015.8
C1422269246,0.0,79806.85,1.0,0,User,79806.85
C342436771,0.0,86524.13,1.0,0,User,86524.13
C872628311,0.0,179062.62,1.0,0,User,179062.62
C43344961,0.0,218572.16,1.0,0,User,218572.16
C269582906,0.0,248048.8,1.0,0,User,248048.8
C1990846861,0.0,171084.91,1.0,0,User,171084.91
C1850623085,0.0,254947.37,1.0,1,Mule,254947.37
C1197749638,0.0,208311.01,1.0,0,User,208311.01
C595079464,0.0,73054.03,1.0,0,User,73054.03
C1534700092,0.0,143757.77,1.0,0,User,143757.77
C450782452,0.0,438139.79,1.0,1,Mule,438139.79
C1131160627,0.0,305530.22,1.0,0,User,305530.22
C953350393,0.0,103995.41,1.0,0,User,103995.41
C179102155,0.0,6071.98,1.0,0,User,6071.98
C270092370,0.0,790775.86,1.0,0,User,790775.86
C377937689,0.0,158884.06,1.0,0,User,158884.06
C148649293,0.0,5199.66,1.0,0,User,5199.66
C1471194527,0.0,487679.99,1.0,0,User,487679.99
C1641980775,0.0,1628841.2,1.0,0,User,1628841.2
C488662320,0.0,1118860.47,1.0,0,User,1118860.47
C1051306522,0.0,69931.68,1.0,0,User,69931.68
C2027569559,42773659.34,0.0,27.0,1,Mule,1584209.6051851853
C472210504,0.0,250934.87,1.0,0,User,250934.87
C446296099,0.0,101788.33,1.0,0,User,101788.33
C149688378,404394.04,0.0,1.0,1,Mule,404394.04
C387778183,0.0,319154.56,1.0,0,User,319154.56
C1623901310,0.0,2202906.52,1.0,0,User,2202906.52
C1774896824,0.0,60472.62,1.0,0,User,60472.62
C1621831177,0.0,203826.19,1.0,0,User,203826.19
C2137614593,0.0,77583.35,1.0,0,User,77583.35
C810627720,108213.6,0.0,1.0,1,Mule,108213.6
C1227042704,0.0,8924971.59,1.0,1,Mule,8924971.59
C688975337,0.0,341690.07,1.0,0,User,341690.07
C1216137549,0.0,79989.28,1.0,0,User,79989.28
C752122394,0.0,250729.27,1.0,0,User,250729.27
C1316740417,0.0,10880.26,1.0,1,Mule,10880.26
C1314499487,0.0,376639.05,1.0,1,Mule,376639.05
C2135061184,0.0,1162155.11,1.0,1,Mule,1162155.11
C1144789769,0.0,88748.63,1.0,1,Mule,88748.63
C355118866,0.0,32210.91,1.0,0,User,32210.91
C1420369565,0.0,168751.73,1.0,0,User,168751.73
C1131636324,0.0,651343.48,1.0,0,User,651343.48
C1101904185,0.0,114691.6,1.0,0,User,114691.6
C230089691,2772043.9,0.0,1.0,1,Mule,2772043.9
C1900373252,0.0,529988.18,1.0,0,User,529988.18
C917401278,0.0,233178.34,1.0,0,User,233178.34
C1292439204,0.0,233160.2,1.0,0,User,233160.2
C90221649,0.0,73239.72,1.0,0,User,73239.72
C1383859392,0.0,854065.31,1.0,1,Mule,854065.31
C1246084671,0.0,802220.94,1.0,0,User,802220.94
C68301580,0.0,95417.8,1.0,0,User,95417.8
C558127105,0.0,184415.56,1.0,0,User,184415.56
C1568464349,0.0,247720.37,1.0,0,User,247720.37
C1975952735,0.0,237525.08,1.0,0,User,237525.08
C376861620,0.0,185466.63,1.0,0,User,185466.63
C333360897,0.0,375715.6,1.0,0,User,375715.6
C1904556049,0.0,111706.02,1.0,0,User,111706.02
C277255089,0.0,154334.72,1.0,0,User,154334.72
C1997063501,0.0,23498.59,1.0,0,User,23498.59
C593873450,0.0,369287.96,1.0,0,User,369287.96
C931165305,0.0,21788.18,1.0,0,User,21788.18
C1839598664,0.0,215319.21,1.0,0,User,215319.21
C774866939,0.0,351871.64,1.0,0,User,351871.64
C1484511084,0.0,199343.35,1.0,0,User,199343.35
C716105841,0.0,35026.97,1.0,0,User,35026.97
C1761527843,0.0,176007.37,1.0,1,Mule,176007.37
C2118846544,0.0,220262.65,1.0,0,User,220262.65
C627889495,0.0,1535584.87,1.0,0,User,1535584.87
C182771448,0.0,136591.8,1.0,0,User,136591.8
C361512502,0.0,491516.03,1.0,0,User,491516.03
C1738415627,0.0,177096.27,1.0,0,User,177096.27
C1987974955,0.0,193135.66,1.0,0,User,193135.66
C260425253,0.0,272582.84,1.0,0,User,272582.84
C404832513,0.0,534731.2,1.0,0,User,534731.2
C1390124519,0.0,184827.86,1.0,0,User,184827.86
C2035082165,0.0,835003.12,1.0,0,User,835003.12
C766713467,0.0,196062.04,1.0,0,User,196062.04
C1888957822,0.0,310443.2,1.0,0,User,310443.2
C538023865,0.0,280963.03,1.0,0,User,280963.03
C693722797,0.0,91357.69,1.0,0,User,91357.69
C619552920,0.0,10000000.0,1.0,1,Mule,10000000.0
C443259038,0.0,782929.95,1.0,0,User,782929.95
C159727303,0.0,1254092.1,1.0,1,Mule,1254092.1
C729962470,0.0,9066.51,1.0,0,User,9066.51
C1838430036,0.0,6322399.97,1.0,1,Mule,6322399.97
C1961832590,0.0,222417.6,1.0,0,User,222417.6
C1359081507,0.0,116124.58,1.0,0,User,116124.58
C2038087982,0.0,46541.5,1.0,0,User,46541.5
C1065349988,8873732.43,0.0,30.0,1,Mule,295791.081
C1370708725,0.0,251621.18,1.0,1,Mule,251621.18
C80847176,0.0,406042.24,1.0,0,User,406042.24
C1809932675,0.0,85637.08,1.0,1,Mule,85637.08
C283600619,0.0,272071.5,1.0,0,User,272071.5
C1343220118,0.0,315274.9,1.0,0,User,315274.9
C1274252264,0.0,5265819.06,1.0,0,User,5265819.06
C276718485,0.0,1754597.44,1.0,1,Mule,1754597.44
C154299554,0.0,315381.89,1.0,0,User,315381.89
C1820881692,0.0,44069.27,1.0,0,User,44069.27
C692718923,0.0,445261.95,1.0,0,User,445261.95
C1113814741,0.0,119113.62,1.0,0,User,119113.62
C662070365,2530694.23,0.0,6.0,1,Mule,421782.37166666664
C418732097,0.0,294938.94,1.0,0,User,294938.94
C802921475,171878.27,0.0,1.0,1,Mule,171878.27
C4002370089,276258.51851953974,269932.16485138383,2.0,1,Mule,273095.3416854618
C1839381290,0.0,83297.1,1.0,0,User,83297.1
C1616747962,0.0,35164.76,1.0,0,User,35164.76
C514634246,0.0,18117.18,1.0,0,User,18117.18
C606050184,0.0,372761.67,1.0,0,User,372761.67
C1394536193,0.0,3758.44,1.0,0,User,3758.44
C8684682671,430987.0,410435.6721165559,2.0,1,Mule,420711.336058278
C1892199981,72389.42,0.0,1.0,1,Mule,72389.42
C434451887,0.0,46368.02,1.0,0,User,46368.02
C157966151,0.0,179403.21,1.0,0,User,179403.21
C1519441130,0.0,2791993.31,1.0,0,User,2791993.31
C1872087609,0.0,22789.45,1.0,0,User,22789.45
C1177518556,0.0,60490.3,1.0,0,User,60490.3
C1873393828,0.0,33215.24,1.0,0,User,33215.24
C1174576838,0.0,34758.17,1.0,0,User,34758.17
C2053299190,0.0,4580.0,1.0,0,User,4580.0
C39988359,0.0,56746.48,1.0,0,User,56746.48
C1987164036,0.0,196685.26,1.0,0,User,196685.26
C2034121123,0.0,2529740.02,1.0,0,User,2529740.02
C2028463932,0.0,326636.27,1.0,0,User,326636.27
C264782267,0.0,314202.59,1.0,0,User,314202.59
C1150580934,0.0,235417.18,1.0,0,User,235417.18
C1184320799,0.0,208587.05,1.0,0,User,208587.05
C526917117,0.0,130167.86,1.0,0,User,130167.86
C1523298482,0.0,739584.33,1.0,1,Mule,739584.33
C1576377763,0.0,947647.44,1.0,0,User,947647.44
C948829887,0.0,25739.67,1.0,0,User,25739.67
C1135869087,1499616.92,0.0,11.0,1,Mule,136328.8109090909
C391574791,0.0,826258.27,1.0,0,User,826258.27
C440699748,0.0,88257.31,1.0,0,User,88257.31
C793648073,0.0,249212.89,1.0,0,User,249212.89
C1795712220,125464.46,0.0,1.0,1,Mule,125464.46
C1783832343,0.0,229001.2,1.0,0,User,229001.2
C1529673379,0.0,255259.08,1.0,0,User,255259.08
C1626691330,712556.16,0.0,6.0,1,Mule,118759.36
C1798273837,0.0,108560.06,1.0,1,Mule,108560.06
C179572221,0.0,159335.7,1.0,0,User,159335.7
C681995606,0.0,156528.63,1.0,0,User,156528.63
C1623681989,0.0,52860.03,1.0,0,User,52860.03
C355594712,0.0,1858515.57,1.0,1,Mule,1858515.57
C249139572,864048.23,0.0,5.0,1,Mule,172809.646
C427362055,0.0,264296.88,1.0,0,User,264296.88
C66787707,0.0,337995.32,1.0,0,User,337995.32
C235729448,0.0,69613.31,1.0,0,User,69613.31
C1094519972,0.0,882637.83,1.0,1,Mule,882637.83
C439854722,18228979.77,0.0,5.0,1,Mule,3645795.954
C745578199,0.0,1639986.37,1.0,0,User,1639986.37
C517963020,774933.9600000001,0.0,4.0,1,Mule,193733.49000000002
C1491488523,0.0,115461.23,1.0,0,User,115461.23
C1526938808,101408.84,0.0,1.0,1,Mule,101408.84
C1314987954,0.0,292046.69,1.0,0,User,292046.69
C3311207268,525346.7701328368,514923.203069809,2.0,1,Mule,520134.9866013229
C505468327,0.0,89575.95,1.0,0,User,89575.95
C1788778854,0.0,116419.58,1.0,1,Mule,116419.58
C1482135035,0.0,802417.45,1.0,1,Mule,802417.45
C1603440427,0.0,41069.77,1.0,0,User,41069.77
C47509409,0.0,1292014.89,1.0,0,User,1292014.89
C221493175,0.0,9511.01,1.0,0,User,9511.01
C1117551122,0.0,77634.67,1.0,0,User,77634.67
C857281092,22839359.85,0.0,20.0,1,Mule,1141967.9925000002
C1177633466,0.0,989311.12,1.0,1,Mule,989311.12
C1298197276,0.0,114970.06,1.0,0,User,114970.06
C973257095,0.0,703833.48,1.0,1,Mule,703833.48
C1779350167,0.0,561152.07,1.0,0,User,561152.07
C605364658,0.0,1282731.68,1.0,1,Mule,1282731.68
C1301982056,0.0,417446.16,1.0,0,User,417446.16
C1721089839,0.0,255562.02,1.0,0,User,255562.02
C1197783651,0.0,218830.63,1.0,0,User,218830.63
C447534499,0.0,105867.95,1.0,0,User,105867.95
C201490530,0.0,133655.43,1.0,0,User,133655.43
C1206122824,0.0,120427.4,1.0,0,User,120427.4
C1208506601,0.0,176868.23,1.0,0,User,176868.23
C246205789,0.0,172344.3,1.0,1,Mule,172344.3
C68647923,0.0,51646.21,1.0,0,User,51646.21
C821623384,0.0,146105.91,1.0,0,User,146105.91
C1643104962,0.0,139392.14,1.0,0,User,139392.14
C1730686881,0.0,57852.43,1.0,0,User,57852.43
C256643277,0.0,1819405.69,1.0,1,Mule,1819405.69
C950649489,0.0,227934.17,1.0,0,User,227934.17
C947236190,0.0,123740.84,1.0,0,User,123740.84
C1864714673,0.0,522465.43,1.0,1,Mule,522465.43
C903517890,0.0,142288.06,1.0,0,User,142288.06
C834302621,0.0,220692.63,1.0,0,User,220692.63
C671042913,0.0,252059.22,1.0,0,User,252059.22
C1755680290,0.0,281946.97,1.0,0,User,281946.97
C1495197432,568547.96,0.0,2.0,1,Mule,284273.98
C1035043765,0.0,73801.33,1.0,0,User,73801.33
C187938124,0.0,1597722.78,1.0,0,User,1597722.78
C1055707930,0.0,927729.13,1.0,1,Mule,927729.13
C754249835,2846388.03,0.0,3.0,1,Mule,948796.0099999999
C1659221161,0.0,945698.21,1.0,0,User,945698.21
C368337429,1377.0,0.0,1.0,0,User,1377.0
C362343173,0.0,85113.85,1.0,1,Mule,85113.85
C952431296,0.0,231684.65,1.0,0,User,231684.65
C1136541649,0.0,58050.78,1.0,1,Mule,58050.78
C443990229,5256785.72,0.0,16.0,1,Mule,328549.1075
C381471184,0.0,70796.94,1.0,0,User,70796.94
C710448547,73328.47,0.0,1.0,1,Mule,73328.47
C243052380,0.0,2263927.04,1.0,1,Mule,2263927.04
C1989829337,0.0,1286892.64,1.0,0,User,1286892.64
C404872214,0.0,142412.44,1.0,0,User,142412.44
C952714783,0.0,10211.49,1.0,0,User,10211.49
C1568814145,0.0,2353896.54,1.0,0,User,2353896.54
C281733028,0.0,167337.55,1.0,0,User,167337.55
C2094152363,0.0,111426.14,1.0,0,User,111426.14
C1995009281,0.0,40754.22,1.0,0,User,40754.22
C1651072105,0.0,271187.89,1.0,0,User,271187.89
C1297875564,0.0,146152.02,1.0,0,User,146152.02
C1571539471,0.0,77741.5,1.0,0,User,77741.5
